username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Ken Scott,1673543562,"Los Angeles, CA",2023-01-22 18:24:26,"@AmaraCNN @NatashaBertrand A lot more than 10 people were killed by guns in the US yesterday.  How about them?

Wha… https://t.co/b6tvioDoVx",0,Twitter Web App,
Redux,1490775524750155778,Los Angeles CA,2023-01-22 18:23:37,@iotola @bosschonk @TheGenCatton That dog is smarter than you... I'm sorry you were too cowardly to go Airborne...… https://t.co/bQeNHYKv8D,0,Twitter Web App,
Regina Vannicola,824218314,"Santa Monica, California",2023-01-22 18:22:44,"@MadMark333 @Victorshi2020 And yet red states, lax gun laws, higher death rates by guns. It's not arguable,no matte… https://t.co/DZPzTfAK7a",0,Twitter for Android,
sickle,1484384473789591554,"Los Angeles, CA",2023-01-22 18:21:40,@ABC7 If only we as citizens could have relaxed conceal carry guns we could of fired back.,0,Twitter for iPhone,
Bobbi Keith,710998696339443712,Los Angeles,2023-01-22 18:21:31,"@Grimillionaire @SenSchumer Replying to 
@Grimillionaire
 and 
@SenSchumer
Guns are built by gun manufacturers for… https://t.co/A6za5iZLtP",0,Twitter Web App,
Rob Pilkington,45482079,los angeles,2023-01-22 18:20:59,just take the guns,0,Twitter for iPhone,
Michael DeAngelo,818327711189868544,"Anaheim, CA",2023-01-22 18:18:28,"@PACDMSc @GeorgeTakei Not one law CA has passed will take the guns from criminals, there laws only target law abiding citizens!",1,Twitter for iPhone,
Mark McCourt 🟥⬛️ 🇮🇪🇲🇽,573987643,"Los Angeles, CA",2023-01-22 18:18:16,@laizar27 When they actually ban guns (which won’t happen),0,Twitter for iPhone,
xavierpol,15956953,"los angeles, CA",2023-01-22 18:17:43,@SenAlexPadilla That’s right. End gun violence from criminals. Abolish strict gun control laws on law abiding citiz… https://t.co/wXqzLEXoKh,0,Twitter for iPhone,
Christine Valada supports the Constitution,36108735,Los Angeles,2023-01-22 18:16:28,I woke up to the news about Monterey Park. CA has done so much to fight guns but we are still being held hostage by… https://t.co/cKOi9I6GOY,1,Twitter for iPad,
Steve Kosareff,828048806641954816,"Santa Monica, CA",2023-01-22 18:13:27,"Alex Witt on MSNBC: ""Is there something Congresswoman that we can do to stop these horrific shootings?""

Before she… https://t.co/YC8I5WAHSB",0,Twitter for Android,
NewsfeedsMedia,1007725923720835072,"Los Angeles, CA",2023-01-22 18:13:12,"Guns N' Roses singer Axl Rose delivers emotional tribute to Lisa Marie Presley
https://t.co/sAYSmGi5GZ",0,Next Newsfeeds.media,
Cringe Machine,1590430031402000384,"Los Angeles, CA",2023-01-22 18:13:04,@SpeakerPelosi Banning guns will stop senseless violence ? Senseless violence will only end when you ban human beings,0,Twitter for iPhone,
Darryl Stephens,22648354,"Hollywood, CA",2023-01-22 18:12:38,"@notcapnamerica American cops use guns, not billy clubs. If the protestors aren’t white, they’d be dead.",2,Twitter for iPhone,
shing yin khor,12294382,"Los Angeles, CA",2023-01-22 18:12:21,I know that this one is hitting close to home because of how resentful I feel about not-from-here people having to… https://t.co/wyHz7HabR6,7,Twitter for iPhone,
Bobbi Keith,710998696339443712,Los Angeles,2023-01-22 18:12:03,@joeirish94 @SenSchumer @SenSchumer needs to make sure that the public know the results of toxicology tests on the… https://t.co/Yr7vSXJvrI,0,Twitter Web App,
Tom Michelsen 🤙🏽,958084945804537856,"Los Angeles, CA",2023-01-22 18:11:53,@BrianaCap So sad and so scary. We only live about 4 miles from here and brought our son out for his first Chinese… https://t.co/ewKhZNwM7V,0,Twitter for iPhone,
Jane Turner,1099874140276707330,"Long Beach, CA",2023-01-22 18:10:28,@fromandtochaos Adults are worried that their kids will be killed by man babies who have fears and guns and no resp… https://t.co/EgHdGHiVtU,0,Twitter for iPad,
Laurie muldrow,4008136286,"Glendora, CA",2023-01-22 18:08:49,@davidhogg111 How about bragging  about how well taking guns guns away  from law abiding citizens helps stop mass shootings,0,Twitter for Android,
Na$t,1499482588066430998,Watts CA ,2023-01-22 18:08:02,Gangstas dont sleep les its guns by da bed,0,Twitter for iPhone,
🇵🇷🇲🇽✊🏽,513752530,"Los Angeles, CA",2023-01-22 18:07:55,Guns are pretty much illegal in California . Stop making it about politics and actually address the real cause of m… https://t.co/gm9ocI0hy4,1,Twitter for iPhone,
steve sposato,71077398,"Placentia, Ca.",2023-01-22 18:06:42,@wetheridge @ericareport Automatic weapons are highly regulated. It is VERY difficult to own an automatic weapon. M… https://t.co/84zQLYDGiQ,0,Twitter for iPhone,
🌙,880483273889075200,"Los Angeles, CA",2023-01-22 18:06:26,I am devastated and truly heart broken over the mass shooting during Lunar New Year in Monterey Park. This was a ti… https://t.co/LE4Q7j7DcH,0,Twitter for iPhone,
finding utopia,1412913567418830853,"Los Angeles, CA",2023-01-22 18:05:35,"@chanellemss Yet California has gun control, if all the Asians had guns to defend themselves would this still happen?",0,Twitter for iPhone,
blorbo wrathion thoughts,844950222820130816,"Los Angeles, CA",2023-01-22 18:05:22,"@the_papa_lobe @QasimRashid I know this may be hard to understand, but federal restrictions would make it harder fo… https://t.co/PWSl4y3yg1",0,Twitter for Android,
bictoe,3302904673,"Los Angeles, CA",2023-01-22 18:05:20,The mass shooting in Monterey Park &amp; the attempted shooting in Alhambra are incredibly triggering. I remember the I… https://t.co/kXBDNBhwgJ,0,Twitter for iPhone,
Lupo Marrs 🌊,958798073102188544,"Los Angeles, CA",2023-01-22 18:04:35,@bradybuzz Not included in the statistics about gun violence are all the women with husbands or boyfriends who terr… https://t.co/Coe8MExv4U,1,Twitter Web App,
Feodor Chin 🇺🇸❄️,267388396,"Los Angeles, CA",2023-01-22 18:03:58,"Lose the guns. Keep the lives.
#GunControlNow #StopAsianHate #LunarNewYear #ChineseNewYear #YearOfTheRabbit #MontereyPark #EnoughlsEnough",0,Twitter for iPhone,
California Lawyer,485069507,"Upland, CA",2023-01-22 18:01:51,"@MorosKostas My working theory on this is that there is a direct correlation between illegal drug dealing, transpor… https://t.co/l3tCbuX1ht",0,Twitter for iPad,
Ken Scott,1673543562,"Los Angeles, CA",2023-01-22 18:00:24,@davidhogg111 One of the reasons mass shootings keep happening is because they get to be famous.  It's on every tv… https://t.co/LQ07sIpWKZ,0,Twitter Web App,
finding utopia,1412913567418830853,"Los Angeles, CA",2023-01-22 18:00:21,Guns are heavily regulated in California yet there’s a mass shooting here? Something tells me the guns were obtaine… https://t.co/6NVRMHX3F5,0,Twitter for iPhone,
bictoe,3302904673,"Los Angeles, CA",2023-01-22 18:00:21,@SimuLiu Thank you for your post. This is home for me and literally down the street from where I live. I’m so fucki… https://t.co/verfevY1fl,0,Twitter for iPhone,
Bellatrix Lestrange,24471257,on top ✨,2023-01-22 18:00:15,Another mass shooting. 3 damn miles from where I live!!!!! A madman casually murdered 10 innocent people enjoying a… https://t.co/KhbgkLrUk1,0,Twitter for iPhone,
Kelly M Seidlitz,1955856734,"Malibu, CA",2023-01-22 17:58:43,@RepStefanik You put greed and guns before children you hypocrite https://t.co/p9sTtehcj5,0,Twitter for iPhone,
Saman Assefi,291876459,Los Angeles,2023-01-22 17:58:26,Guns are the problem. They enable more and more hate. This is NOT freedom. So tired of the racism and gun violence. https://t.co/gKq0m0SiWB,0,Twitter for iPhone,
finding utopia,1412913567418830853,"Los Angeles, CA",2023-01-22 17:58:21,@SenSanders How many of these guns were legal to begin with? we ban guns then Asians and minorities become defensel… https://t.co/6AS6i79zkJ,0,Twitter for iPhone,
Tyler Schirado 🦖,222244427,"Burbank, CA",2023-01-22 17:58:13,"From @abcnews: Guys and Guns: Why men are behind the vast majority of America's gun violence. 

“there's one reason… https://t.co/HJsAkutIN0",0,Twitter for iPhone,
Kristina Irwin,1305756892594016257,Los Angeles,2023-01-22 17:57:51,"@LAUSDSup This isn't about blaming guns, it's about Georgie Gascon's soft take in crime and putting criminals first… https://t.co/6TlyXYnUHy",0,Twitter for iPhone,
In reality it's a dawn 🇺🇸🇰🇪🇬🇧,808534154463674368,Los Angeles,2023-01-22 17:57:08,@RepAdamSchiff They’re reporting a Chinese man did this…. There’s evil in the hearts of men and women. The solution… https://t.co/GUfoSBy4hC,0,Twitter Web App,
Lupo Marrs 🌊,958798073102188544,"Los Angeles, CA",2023-01-22 17:54:54,@TheChangfucius Republicans have made sure that every homicidal maniac in the country gets all the guns they want.… https://t.co/1ISeRqWiOh,0,Twitter Web App,
Adam Ordahl Quesnell BLM - ACAB,21194759,"Van Nuys, CA",2023-01-22 17:54:16,Take the guns away from the cops and the military and regular people on the same day. Call “Guns Go Bye Bye” day. P… https://t.co/stNeg9TY5B,0,Twitter for iPhone,
Jon Burk,300963571,United States,2023-01-22 17:53:41,@johnandkenshow It's the guns,0,Twitter for Android,
Katie Shiban,2996427762,"Pasadena, CA",2023-01-22 17:53:00,Can we ban guns now? #stopgunviolence #GunControlNow https://t.co/v1pkIxIjzA,0,Twitter for Android,
KCAL News,24928809,Los Angeles,2023-01-22 17:51:33,"""Everything is on the table. We don't know if this is specifically a hate crime defined by law but who walks into a… https://t.co/xeRw0o5yvT",17,Twitter Media Studio,
Lupo Marrs 🌊,958798073102188544,"Los Angeles, CA",2023-01-22 17:51:28,@EileenSalvia Publicized mass shootings is part of the business model for the gun industry. The massacres promote t… https://t.co/Sc6UJxh9hc,0,Twitter Web App,
London Hughes,68694120,"Los Angeles, CA",2023-01-22 17:51:18,"I remember in 2020 I went to a BLM rally in Compton, they were talking about defunding the police and imagining wha… https://t.co/Mlv6mEMJHn",2,Twitter for iPhone,
Andrea Shea,74183961,Los Angeles,2023-01-22 17:51:18,A guns and ammo store opened a few blocks from my mom’s place a while back. I have loathed its existence every day… https://t.co/ylLgUcdyTx,1,Twitter for iPhone,
DVS,595980497,Los Angeles,2023-01-22 17:50:58,"@corbinsabol @GavinNewsom These people were at a dance studio. Even if they could carry, I doubt they would have th… https://t.co/6hApWsJ5QE",0,Twitter for iPhone,
Pat Saperstein,72905999,"Los Angeles, CA",2023-01-22 17:50:05,"My heart goes out to the people of Monterey Park and the families of the victims. Get rid of the guns, period. https://t.co/KVJZS1JZ2K",2,TweetDeck,
Pablo🇺🇸,1544042362720071680,"Los Angeles, CA",2023-01-22 17:49:45,@AndrewCam95 @davidhogg111 I think you should know this with a Colombian flag. You or your family fled a country th… https://t.co/YCYgH7ddXE,0,Twitter for iPhone,
wanting tattoos is my personality now,787866243189530624,"Los Angeles, California",2023-01-22 17:49:09,One time six cops showed up because someone thought I was breaking into my own home. I was 15 maybe 16. Why 6 cops… https://t.co/qKluUIBKwd,0,Twitter for iPhone,
Isaac K. Lee,3219639403,"Los Angeles, California",2023-01-22 17:48:35,a mass shooting in Monterey Park on fucking Lunar New Year. a predominantly east Asian community traumatized on one… https://t.co/yW6DVydXbG,35,Twitter for iPhone,
Ro,1002068617,Los Angeles,2023-01-22 17:48:08,@MayorOfLA The shooter IS Asian. Why would you say something like this? Why haven’t D’s in L.A. made circumstances… https://t.co/sd45JwoZER,0,Twitter for iPhone,
Pablo🇺🇸,1544042362720071680,"Los Angeles, CA",2023-01-22 17:46:13,@AndFizzy @davidhogg111 @GovPritzker Lol you think sheriffs want less guns? Lol less guns mean only bad guys will h… https://t.co/CHF2JJYYnl,0,Twitter for iPhone,
Travis Heaps,482676558,Los Angeles,2023-01-22 17:45:52,@Insideforwalls @Styx666Official It was much harder to get alcohol during prohibition. Thus the invention of the sp… https://t.co/MEl18MLLoO,0,Twitter for iPhone,
William Yu 유규호,725424811154018306,"Los Angeles, CA",2023-01-22 17:45:05,Monterey Park in my thoughts today. Fuck guns. Stay safe. Take care of each other.,32,Twitter for iPhone,
🇺🇸 🇺🇸 🇺🇸 Ang-Kulaog 🇺🇸 🇺🇸 🇺🇸,1488969805,Los Angeles,2023-01-22 17:44:17,"@KTLA I Wonder why if someone get stabbed or run over purposely by a person, the media won’t  say “knife violence”… https://t.co/QhPaWrLv6U",0,Twitter for iPhone,
Zora Milaje,1132843337453572101,"Los Angeles, CA",2023-01-22 17:43:36,"@SorayaMcDonald Sick. There's too much money to be made selling guns to Americans. And in America, money matters mo… https://t.co/bZqGEZtHjB",0,Twitter for Android,
Pablo🇺🇸,1544042362720071680,"Los Angeles, CA",2023-01-22 17:42:42,@MayorOfLA Nothing to do with guns. Just like hobos living in filth has nothing to do with housing. Crazy people no… https://t.co/KGBx38veeP,0,Twitter for iPhone,
AJ Ontheplaya,437771437,"Los Angeles, CA",2023-01-22 17:42:11,@Beav0060718 @JonesForAR Really can't blame people for jumping to conclusions! Our world is full of hate. And guns.… https://t.co/UBVvoOtKw5,0,Twitter for Android,
Mr. Jekyll Hyde,1514387359,"Los Angeles, CA",2023-01-22 17:40:34,"#Guns. Fucking guns. 😔

@shannonrwatts

https://t.co/QlsZSwMVc5",0,Twitter for Android,
L.A. Weekly,17718497,Los Angeles,2023-01-22 17:39:30,"""Everything is on the table. We don't know if this is specifically a 'hate crime' defined by law, but who goes into… https://t.co/9Jiddo9RAD",2,Twitter for Android,
Chaton,25385898,"Los Angeles, CA",2023-01-22 17:39:28,"@IwinskiTyler @angryasianman You can keep your musket,ban all other guns.",0,Twitter for Android,
London Hughes,68694120,"Los Angeles, CA",2023-01-22 17:39:27,"Next month it’ll be 3 years since I moved to the states, and whilst moving here is hands down the best decision I e… https://t.co/VUISXxNR96",6,Twitter for iPhone,
Michael Payne,1029434264528384001,"Los Angeles, CA",2023-01-22 17:38:53,@poliscifi_ @JohnnyBeagles @RepAdamSchiff The majority of guns are semiautomatic. Read the report issued to Obama;… https://t.co/pehk7EyMXs,0,Twitter for iPhone,
Nick Cho,5031501,"Los Angeles, CA",2023-01-22 17:38:45,"Horrible news from Monterey Park.
Horrible news for America.
Why do we tolerate such mass tragedies over and over a… https://t.co/KHU6GtxljG",16,Twitter for iPhone,
Joe Filippone,86171027,"Hollywood, California",2023-01-22 17:38:31,"Monterey Park, California mass shooting: 'Who walks into a dance hall and guns down 20 people?' Massacre leaves 10… https://t.co/uEaOjJML47",0,Twitter for iPhone,
Andrew Preston,2327879665,Los Angeles,2023-01-22 17:38:05,@FOXLA People commenting about being more upset at the words “assault rifle” than the people murdered says a lot ab… https://t.co/gOOLI5JZGe,0,Twitter for iPhone,
Matt (California deserves better),2384127775,"Ontario, California",2023-01-22 17:36:47,"If you have a big event with over 500 people, perhaps it might be a good idea to have a metal detector and possibly… https://t.co/0QBtQobLJs",0,Twitter Web App,
Niko Knocks,1072540577852354560,Los Angeles,2023-01-22 17:36:15,@HasASegaGenesis @Trey_Explainer Fundie separatist branch of the SDA's so like branch Davidians minus the guns,0,Twitter Web App,
Leslie Hiatt,3104481030,"Los Angeles, CA",2023-01-22 17:35:49,"Recently, got in a disagreement with an admin at a @LASchools site. I witnessed the worst safety lapse in any schoo… https://t.co/mZI5ZK5QBR",1,Twitter Web App,
ECarroll,18982390,LA,2023-01-22 17:34:58,@sluglifeInk @heymrsbond DOES ANYONE ELSE SEE WHAT A NIGHTMARE THIS IS?? Our children are so fucked up they’re terr… https://t.co/Xa4GDhwLiH,0,Twitter for iPhone,
Darnell de Palma,1472615284439597057,Los Angeles,2023-01-22 17:34:15,"@kelammo @TheSGTJoker @proudrebelscum They need to investigate who brought bullets to set. 

A director of photogra… https://t.co/LH06hWllg9",0,Twitter for iPhone,
Pablo🇺🇸,1544042362720071680,"Los Angeles, CA",2023-01-22 17:34:12,@SenAlexPadilla @Elex_Michaelson A lot of us Latinos own guns sir. Don’t think they won’t VOTE you out because of your last name.,1,Twitter for iPhone,
Steve Johnson,2890579112,"Cerritos, CA",2023-01-22 17:32:04,@Elex_Michaelson Asian male and not an assault weapon even though the hack @RepJudyChu said we need to ban assault… https://t.co/8XSBercgSn,0,Twitter for iPhone,
ᗪOᗰ,1282531807666122752,"Los Angeles, CA",2023-01-22 17:31:41,Crazy cops were out tripping last night . Pulled me over and I drove into my apartment complex for safety. Guns dra… https://t.co/IVFNCdAZXC,0,Twitter for iPhone,
